fileID,power_mean,power_min,power_max,voiced_fr,pitch_mean,pitch_std,pitch_min,pitch_max,energy_mean,energy_std,energy_min,energy_max,shimmer_mean,shimmer_std,voiced_to_unvoiced_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min,mfcc_13_min,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_13_max,y
00009.wav,0.0029659967,3.469447e-18,0.23909071,0.5332817337461301,161.1889734761898,25.535608024741446,76.41061390843457,296.94140822080067,0.044336297,0.031604223,0.0016284327,0.14431046,61.94998656958599,10.610544647406417,0.5332817337461301,-264.53342,75.540344,-24.014864,34.061604,16.829762,3.6181664,-10.693703,-19.395906,-7.1969514,-11.013257,-21.586084,0.15457895,-7.3156805,80.42704,47.25354,25.35374,20.236025,16.8186,18.461288,12.800528,11.487197,10.201456,11.655706,9.682558,7.483679,9.110519,-450.95062,-80.31207,-100.20271,-20.726233,-59.36595,-47.8823,-52.13176,-66.645355,-35.77889,-37.696003,-60.797207,-21.483307,-34.059246,-88.69626,164.59213,65.91041,96.759735,63.987633,69.44197,19.498095,22.429392,24.03339,34.922493,3.307304,30.883518,24.220509,0
00079.wav,0.00033366098,2.564477e-17,0.026854433,0.4651702786377709,181.3002009824136,59.52876744230741,65.0,296.94140822080067,0.013233828,0.012590544,0.00019800996,0.066000916,48.99101338776203,12.868638458682302,0.4651702786377709,-457.69223,84.17918,41.295967,11.223163,11.193573,-0.947872,-3.6238053,17.363947,-4.7187705,0.4526423,-8.280734,2.9451673,-3.368503,102.7425,49.270645,28.956223,23.878443,16.87887,18.267815,16.448725,11.715814,16.495523,11.382179,11.697521,10.71524,12.339735,-654.54816,-97.24324,-65.72626,-61.394608,-52.381985,-52.53766,-53.571617,-31.58874,-50.57151,-33.041924,-46.351295,-40.46465,-35.172077,-245.32777,194.75479,112.42215,77.23429,53.017166,49.73919,42.964912,54.16461,38.65326,31.47674,19.641453,33.880005,27.180168,1
00079.wav,0.00034015012,1.6130895e-17,0.035770245,0.5038699690402477,166.12450149327887,61.88989615691633,65.0,295.23115155842805,0.013603614,0.012452193,0.00037985356,0.07945086,51.14585934589692,10.3630162117967,0.5038699690402477,-456.06473,86.72686,49.859882,11.55182,13.300494,2.2820108,-1.6706841,19.468983,-3.2986362,5.2650023,-4.26097,3.328992,-2.8460622,107.29555,48.20007,29.205627,21.850735,18.460907,18.99515,16.421978,10.862762,16.863085,12.7139,11.810974,10.256391,12.166099,-644.2775,-75.33323,-46.799408,-66.53385,-50.915924,-55.427917,-43.99482,-21.716198,-48.885677,-38.265778,-34.750156,-37.237556,-43.03279,-214.99835,205.49539,135.69348,95.06021,57.877975,48.68545,49.537006,55.70413,37.125248,39.309265,21.816242,30.73076,34.119225,1
00079.wav,0.00030845142,2.1955941e-17,0.112943046,0.35990712074303405,176.6795963341966,63.95441487245359,65.0,298.66157229922914,0.011676361,0.012899777,0.00025421963,0.11704924,47.60482811894006,12.578207979391854,0.35990712074303405,-465.26712,82.588486,43.55219,6.276029,7.110019,4.622924,1.0616953,14.852304,-5.034175,2.93244,-3.3544734,4.310841,-3.3884647,101.955666,59.976616,32.174847,24.509253,21.026772,17.538387,15.699587,10.046402,16.755228,13.172523,10.421929,10.058957,11.270633,-635.89233,-77.52127,-42.367958,-52.07522,-68.650894,-52.05108,-41.332756,-18.225685,-61.57392,-40.222076,-33.88662,-29.043997,-36.703697,-159.37703,208.51834,131.71753,92.987625,62.337997,57.66741,42.99694,47.224815,34.86168,37.533432,26.27206,35.01789,24.375835,1
00079.wav,0.0006321034,1.8631421e-16,0.25666332,0.5410216718266254,217.7161139444336,48.54273141199699,65.0,298.66157229922914,0.01831293,0.017150367,0.00057331985,0.10237628,53.04210393838076,11.076570728642773,0.5410216718266254,-420.17575,100.68525,25.387392,13.571087,9.230541,5.6877184,-8.838967,11.471713,-5.8700814,0.9096092,-6.331526,-0.28441876,-1.9804219,99.08018,51.543995,34.1658,23.586132,20.285421,17.657944,17.667635,10.862179,15.0315695,13.095138,10.519421,10.274716,11.459295,-639.21747,-82.24363,-75.16521,-61.74895,-55.224976,-52.390606,-54.398613,-28.93721,-67.48326,-35.970474,-39.608047,-33.05739,-34.554653,-103.45853,226.741,131.03592,97.85028,73.55583,51.674786,44.9236,39.12474,36.04152,41.430904,21.816616,34.398476,35.261616,1
00079.wav,0.00025167363,7.6232965e-19,0.02287339,0.47678018575851394,202.7701490015398,54.79926287141425,65.0,298.66157229922914,0.012324729,0.00998789,0.00066364656,0.049952783,51.00768206305845,9.295281685473126,0.47678018575851394,-477.8373,101.94812,32.59449,22.401749,19.55046,10.987085,-5.60935,13.212691,-3.8276982,3.4998329,-4.9523406,0.5654507,3.4657164,91.93061,57.372063,31.994074,24.452988,20.120073,18.172695,17.962559,11.464051,17.734861,12.977435,11.392075,10.405662,11.468792,-669.9673,-55.454704,-62.687996,-40.184322,-38.357826,-46.345055,-48.689262,-25.788462,-57.9756,-37.482697,-43.988983,-32.82602,-35.532383,-260.04077,220.87047,115.621925,110.242096,76.05268,59.228752,30.55238,45.44899,36.77487,41.108322,23.958324,26.50354,30.146286,1
00079.wav,0.00028077236,2.2781798e-17,0.04539329,0.45588235294117646,224.81837302521367,25.921483372363205,168.58914210463126,298.66157229922914,0.012361512,0.011308847,0.00039162755,0.07121829,49.87040237440071,10.757190275973162,0.45588235294117646,-482.27362,101.90084,27.303577,18.727446,13.863767,11.855186,-5.189211,12.712994,-1.1040585,2.1035032,-4.744891,-0.39492372,2.211064,88.144966,56.48773,30.962873,22.701857,19.423143,18.698072,19.682716,12.172741,15.4095125,12.626876,11.420456,10.202991,11.374235,-652.2405,-74.31363,-63.47953,-46.679386,-59.203285,-39.979065,-57.06285,-40.18032,-43.355614,-39.633705,-37.15445,-31.612423,-29.326836,-264.17297,225.87051,110.9319,94.07089,60.54299,65.07355,46.551445,47.442734,35.555157,36.61947,24.25104,27.388588,32.47902,1
00079.wav,0.00036737678,7.806256e-18,0.03567742,0.554953560371517,192.1085688571654,66.80490002454813,65.0,298.66157229922914,0.013104088,0.013982224,0.00052191626,0.076822706,49.81122961968501,11.101414762134802,0.554953560371517,-488.35922,99.21987,28.55346,16.48737,16.918997,12.786175,-1.3993819,12.162038,-2.5044215,0.8000479,-2.8341105,0.7861469,1.3616139,88.983864,51.710667,28.16575,24.290161,19.177576,18.682243,18.517004,10.374554,15.085224,13.778365,11.056599,9.470561,10.055802,-641.9979,-49.603836,-71.94036,-43.098457,-51.22448,-38.634266,-51.516933,-26.843262,-46.024513,-43.740345,-35.27076,-26.73646,-29.502666,-241.05278,224.54825,102.59549,95.76672,66.11907,62.800564,41.097748,41.026173,34.504894,33.850395,26.799934,27.103777,27.617992,1
00007.wav,0.02347485,1.0257908e-14,0.8903275,0.5510835913312694,225.5443959721162,29.51142762291555,136.93693467412865,298.66157229922914,0.1217543,0.09297802,0.011412298,0.43723968,70.88237355175242,9.213408561024151,0.5510835913312694,-211.5448,118.52369,17.713905,12.030252,-7.7043676,-1.9251463,-1.3207284,3.8654945,4.4853363,-1.2447767,2.8398263,4.1791096,-7.819623,64.58517,42.582333,30.593092,25.643143,17.609896,16.81147,14.807906,12.331717,12.481034,11.883362,8.631123,7.7846546,10.800645,-336.1774,-17.162136,-83.82172,-49.35795,-71.089966,-55.881344,-54.562866,-41.593338,-35.234497,-45.441605,-32.414455,-24.401365,-48.821022,-29.919434,214.19998,99.323456,86.811775,39.950897,40.639664,42.435883,43.70265,47.99295,28.391954,33.428364,30.016792,13.709728,1
00007.wav,0.022796957,2.7200464e-15,0.9182342,0.5162538699690402,221.01501669369404,43.322264184234264,65.0,298.66157229922914,0.11884688,0.09305415,0.0070503764,0.37061217,69.7239591394752,10.262786032171219,0.5162538699690402,-222.79668,129.16559,10.032294,5.7635517,-7.632031,-5.824849,0.3381125,3.9606092,2.3298678,0.875935,0.91565114,2.978208,-6.1595554,81.62034,41.409416,30.682522,25.41961,19.201069,17.013689,15.56083,12.338854,12.633352,11.708189,9.675256,8.358913,10.793887,-370.0869,-51.920288,-94.01106,-48.93273,-84.180466,-62.12656,-51.786144,-41.97406,-40.701935,-40.772247,-31.209969,-26.069946,-51.21013,-6.097251,228.02078,102.88191,93.060196,35.1949,34.31357,53.271545,42.6523,42.215576,33.15125,32.202812,29.451572,25.973946,1
00007.wav,0.019751891,8.6736174e-19,0.9189456,0.4969040247678019,233.08661675088084,31.35854770949521,159.12696062960518,298.66157229922914,0.10786121,0.08980624,0.005796548,0.41467,68.81171227570776,10.409046396928558,0.4969040247678019,-221.52487,107.62432,12.199382,14.53827,-5.6057773,-3.261752,-3.5000768,1.9302827,5.693215,2.807244,0.21244222,2.3095055,-4.6358743,89.04596,44.72108,31.016642,26.660511,20.007328,17.747593,15.047093,13.741471,13.139099,13.678555,10.251462,9.433943,11.010737,-376.69034,-58.58055,-96.96396,-68.52898,-94.40595,-67.20679,-55.610336,-63.097157,-38.562553,-44.54606,-38.28199,-32.160683,-49.095947,9.409948,198.96204,98.948044,91.039536,51.952118,42.169,38.079796,34.174046,51.997086,50.381245,35.3879,33.103233,31.182566,1
00007.wav,0.02491416,1.6758296e-14,0.9048944,0.5,217.0815728935193,26.574179063341862,160.04877373483913,298.66157229922914,0.12868537,0.09121149,0.009462684,0.42586204,71.53765229227827,9.187640849302703,0.5,-190.57895,112.07053,11.0583515,16.811832,-8.435404,-4.3324804,-4.3188996,4.89433,4.0578575,-0.40114054,2.309987,4.239139,-7.546547,79.52379,43.872963,32.003624,28.360638,19.257084,17.67001,17.25741,13.755006,14.851614,12.483356,10.83594,9.285501,11.153052,-356.19598,-54.12075,-85.52434,-56.632225,-83.89081,-64.605156,-57.838573,-56.229313,-41.280197,-43.757652,-27.272007,-28.343916,-43.295586,1.1252575,201.5297,106.42116,103.179634,35.673946,38.46651,35.540985,35.994682,51.259987,33.521744,48.993305,49.640335,20.887974,1
00007.wav,0.023475563,1.9984014e-15,0.9160503,0.5859133126934984,227.94831911107673,32.287178036954955,150.19585059339548,296.94140822080067,0.12561576,0.087714605,0.008335657,0.4080043,71.66399492034938,8.904889603865293,0.5859133126934984,-190.56738,110.570915,8.906645,12.707824,-8.129808,-1.7844896,-4.703151,4.3578644,6.385312,2.2291064,0.37403107,4.9349337,-6.8296714,71.7568,39.822838,31.368633,25.629997,18.040066,16.348446,16.387722,13.345121,12.692043,12.37249,10.026113,9.474369,12.191741,-351.27362,-41.394627,-86.935394,-70.991714,-75.119644,-61.238956,-51.317093,-43.79492,-37.660194,-38.227417,-38.446365,-40.029964,-44.950592,9.866779,212.81087,109.4141,82.33832,54.92314,47.148525,42.7629,42.690514,49.536736,43.12875,33.13047,36.27853,22.104734,1
00065.wav,0.01017199,1.3962152e-16,1.0215542,0.6486068111455109,120.22291831204839,32.233952117735484,65.0,278.66110025943624,0.07231931,0.07029826,0.00049723487,0.40186822,62.157482193799176,15.23999151009286,0.6486068111455109,-307.92593,105.37349,7.264021,27.313568,23.926119,11.200045,3.721088,-13.7767515,-13.503103,-2.2066507,-1.0003273,2.8051977,-5.883117,109.07919,57.9152,32.824898,28.399418,18.60278,18.10512,11.735692,17.46303,13.887007,11.899605,13.44727,9.752606,11.179535,-513.315,-65.32463,-95.652084,-58.16758,-47.996376,-56.67388,-40.422695,-79.82388,-58.92176,-39.789364,-43.52849,-30.40118,-52.49382,-67.248276,224.7406,92.14014,113.34338,70.40573,57.44271,46.59762,25.57951,20.500683,32.69387,36.753517,33.58805,19.374538,0
00065.wav,0.008283836,1.1161268e-16,0.9635508,0.5541795665634675,111.78016792661003,19.63683546757979,65.0,225.0395058615972,0.06475638,0.06393998,0.00036007827,0.29902947,60.38030247239974,16.27670749330447,0.5541795665634675,-324.23093,108.746735,4.936428,23.998474,22.51995,10.163365,2.9815717,-12.074569,-14.003398,-4.072549,-1.2253488,4.004618,-4.460509,113.7635,61.08812,34.066643,25.920668,19.619196,20.35845,13.394686,16.45373,15.368193,13.113598,15.049852,10.338182,9.819114,-527.2011,-51.17401,-110.15501,-56.70588,-48.088295,-55.889732,-34.64611,-66.105606,-53.524994,-59.690018,-54.61656,-22.684845,-36.57583,-79.34927,231.97842,95.87959,113.52656,76.059425,57.43743,53.156914,31.907316,22.518711,36.02288,41.508976,35.263634,27.043295,0
00065.wav,0.007724416,2.6562953e-18,1.007485,0.6509287925696594,109.29378876937976,21.633928490160148,65.0,277.05613042340593,0.06359899,0.06065608,0.0008828406,0.31963047,61.878307936090245,13.879985299475797,0.6509287925696594,-332.42346,108.25302,14.837519,34.188583,22.929138,10.587801,5.6089077,-5.610774,-12.58763,-3.8147051,-0.5741015,3.5669663,-5.0047164,106.42297,64.58375,34.143517,30.072456,19.092865,20.687881,13.824162,15.999652,15.184521,12.691627,13.623595,11.061704,9.78441,-534.9191,-68.54474,-126.49205,-50.57227,-54.238335,-54.962963,-41.121887,-62.347115,-49.53339,-36.812546,-61.335697,-26.171616,-34.621094,-104.7462,234.45895,96.44234,119.04982,74.51282,59.068947,56.203236,31.335857,18.973434,25.854439,41.156273,52.851204,27.189846,0
00065.wav,0.009282904,4.4808043e-19,0.8326687,0.6331269349845201,115.77116498765368,23.237510211586297,65.0,188.14500086724917,0.07014489,0.06598888,0.00041060694,0.2864179,61.34780820110219,16.342535143784495,0.6331269349845201,-330.22577,112.309654,6.577546,28.56373,21.616053,5.4878736,3.399631,-8.25546,-13.366167,-4.849333,-2.288446,4.0230823,-3.7871199,114.357635,64.0399,33.015545,25.432453,21.1049,19.591066,13.780371,16.756697,14.823223,13.336668,14.791468,9.114065,10.159417,-534.48267,-59.07486,-97.224075,-38.94694,-64.56209,-64.64011,-35.72665,-55.382187,-52.31602,-43.83703,-52.377506,-23.695799,-35.89946,-75.25923,230.87088,95.403564,116.32771,79.97432,54.65691,45.91175,30.805836,18.80364,32.36581,43.679813,34.409267,26.821121,0
00037.wav,0.0005557918,2.6090732e-18,0.051196974,0.81656346749226,206.40694409540916,21.84766786506564,154.59692495035372,288.48806273763967,0.019465493,0.013299187,0.00044532743,0.068992734,55.66802338139691,9.177505386546569,0.81656346749226,-388.64047,82.20206,13.745305,27.7291,-6.6301155,-19.78099,-15.145048,-13.571669,-2.51053,-3.9804235,-11.376225,-8.422505,-7.603429,68.70378,47.20341,31.86606,24.551403,19.835922,16.855286,14.4698515,16.199945,11.708421,10.90248,9.912538,9.497564,10.595478,-572.44714,-57.075157,-107.64352,-45.424923,-71.174225,-75.49108,-55.412384,-64.19435,-36.164726,-36.843544,-53.103447,-42.938377,-43.33474,-210.90129,170.00998,91.66401,112.63905,44.26283,18.90873,35.28825,35.422493,35.13992,27.301144,20.277855,23.2694,30.24213,0
00037.wav,0.00070410763,5.681133e-16,0.08778966,0.7337461300309598,214.44732194352707,26.791845746738336,156.39325469067515,298.66157229922914,0.020703577,0.016584659,0.00043960667,0.11229023,55.42533622991355,10.212562759103605,0.7337461300309598,-376.62762,78.12788,6.065454,25.09559,-9.299184,-19.59433,-15.676957,-15.417047,-3.040909,-4.4162097,-8.528556,-7.4666743,-7.5170946,72.83662,47.883022,34.576424,24.198217,17.34709,19.296719,14.520011,15.2777405,12.076121,11.130217,8.786526,8.70045,10.446363,-571.35895,-106.13133,-109.584076,-34.608875,-80.03761,-81.22049,-54.705006,-71.01738,-33.851784,-38.142563,-39.11503,-33.80234,-46.031307,-190.48802,171.74165,86.46016,100.57704,35.07533,34.80127,22.286318,21.987404,36.305542,35.396515,22.938961,18.69817,25.53542,0
00037.wav,0.00077375234,4.269893e-18,0.08808959,0.663312693498452,209.6964589109491,21.040709160393185,167.61814009714527,296.94140822080067,0.020847758,0.018412426,0.00041762527,0.13239636,54.06608924618606,11.877797369071176,0.663312693498452,-378.21332,84.898186,3.7240443,18.21294,-8.412167,-19.7812,-7.5171957,-15.47008,-1.2401026,-0.03801106,-10.069499,-4.491455,-6.992966,80.87881,45.930733,35.896015,25.673727,19.628479,20.366657,14.508663,17.626972,12.143349,10.7382145,10.489336,8.316803,9.954773,-571.13916,-82.71528,-130.53906,-44.683746,-82.15158,-90.78314,-56.56569,-75.38574,-37.90081,-35.67855,-44.22628,-31.401928,-43.250122,-193.7596,177.81735,74.13742,95.500916,36.492874,21.722967,30.663944,35.11756,38.86787,33.306126,24.393164,21.804276,26.516043,0
00090.wav,1.4270602e-05,9.733967e-16,0.00025071006,0.30572755417956654,94.44457927818524,19.24314579088321,65.0,151.9410423129619,0.003719611,0.0006534403,0.0022765736,0.007586106,45.233029419224515,1.459632111508765,0.30572755417956654,-607.63336,99.6678,28.668512,39.126392,-0.55974036,10.568883,2.7029212,-0.20710774,-3.5956688,2.9600422,-0.5166486,6.692512,4.678231,76.00944,39.406975,19.653633,22.591951,19.85281,13.21063,12.633024,12.460447,12.705495,8.924376,10.440074,7.481525,7.7364354,-720.14197,-33.23098,-55.237263,-18.294336,-67.19075,-35.082138,-35.97838,-38.487484,-41.08674,-28.154448,-33.3428,-17.90754,-21.587042,-431.1916,176.34885,92.936325,134.14787,42.62275,48.186462,45.39154,30.241684,31.314882,26.900562,31.963436,35.86055,27.74985,0
00090.wav,1.7598824e-05,3.951917e-17,0.002254792,0.3684210526315789,98.57731147057278,20.938844475324675,65.0,159.12696062960518,0.00406427,0.0010355205,0.0022881813,0.010482526,45.84371974158444,2.0065198701504054,0.3684210526315789,-577.7439,102.296684,20.392874,48.187828,-1.0459827,2.9356937,-0.10838342,-1.9770362,-2.5610914,9.596437,1.7313004,2.178459,0.4528081,82.01677,42.22652,29.672611,29.307749,21.738998,16.9544,14.430298,13.532208,13.345697,9.737672,11.5464,8.052367,8.832148,-727.70667,-74.59969,-80.20482,-33.543503,-88.280975,-64.86351,-43.844208,-42.553112,-47.844196,-18.226028,-43.706905,-32.223656,-35.068428,-357.0437,182.69919,99.79305,148.64313,40.29201,48.82734,50.13241,35.7602,30.826073,43.873814,35.269035,28.147495,29.462027,0
00090.wav,1.5393774e-05,2.1684043e-19,0.0012135914,0.39164086687306504,90.64333507949637,17.642355468358367,65.0,165.6928815515041,0.0038193904,0.0008932536,0.002283691,0.010823455,45.3776523635309,1.7452881569660097,0.39164086687306504,-606.6121,98.450615,21.893559,45.713596,5.448962,6.209922,2.3433192,-2.612625,-2.0656984,8.002778,2.65567,6.471406,0.7183205,87.39751,39.08644,24.455162,27.661348,18.576296,15.119322,13.466047,14.039648,11.8233595,9.296606,11.00629,7.3542905,8.081373,-724.28485,-48.989193,-73.67215,-24.562359,-73.46199,-40.247627,-41.47139,-53.332672,-41.615326,-20.107405,-36.26143,-19.615356,-23.64671,-376.5674,179.77342,82.409065,134.88339,52.75171,49.336075,56.044224,33.340908,26.915188,39.415287,39.218338,35.436493,23.700108,0
00090.wav,1.5523485e-05,2.2422055e-15,0.0007156503,0.3815789473684211,95.70419346918278,20.890559723996727,65.0,162.84637702113662,0.0038233136,0.0009473893,0.0023611186,0.0097760465,45.36526324673365,1.8345815897500601,0.3815789473684211,-620.0987,99.68151,25.80662,39.29759,7.4311824,7.78915,1.9197437,-1.1336639,-2.6153312,8.267644,2.3731186,5.1512113,0.63095987,84.149475,38.2986,22.757029,23.766438,17.783411,15.172516,13.334075,13.075508,12.224673,8.706416,10.6666155,7.3811975,7.4765277,-725.10516,-30.555275,-55.59328,-26.251867,-60.726048,-49.91507,-44.155697,-42.33716,-45.249092,-19.11065,-38.13407,-21.621193,-28.91793,-417.38443,180.08122,81.35103,141.18652,52.882492,46.12079,46.24157,24.49374,29.847404,39.09495,36.20364,27.467794,30.166561,0
00057.wav,0.0012605786,1.6398558e-18,0.15293151,0.586687306501548,183.61162011151492,43.74189025064438,65.0,290.159257083858,0.025367014,0.024777757,0.0006901884,0.12486225,54.42607044896033,12.774509214406084,0.586687306501548,-381.2014,95.4497,5.2976327,24.442066,4.8794184,3.257175,4.239716,-9.916798,-2.217656,-0.081287116,-0.8048456,4.9397426,-2.207341,100.39151,49.16174,26.281544,29.281998,21.72071,22.209415,14.867961,16.647919,13.735275,12.304293,10.144891,7.9427147,11.013646,-547.5305,-86.05115,-89.952225,-68.953835,-69.44723,-59.786552,-39.43554,-60.485733,-45.31195,-36.052963,-37.576794,-22.353415,-38.45977,-149.8887,214.62952,69.58091,116.55942,62.769753,48.816917,48.367302,28.493511,29.205381,42.093307,29.547441,28.71711,20.75792,1
00057.wav,0.0016573162,1.398642e-17,0.6279098,0.5859133126934984,181.56654762975145,48.17409252716354,65.0,290.159257083858,0.028672304,0.028887479,0.0010162657,0.18100041,56.3065588591003,11.533644819322431,0.5859133126934984,-354.65094,88.82724,2.680327,28.188095,10.667685,1.5329691,5.442318,-10.014113,-5.115378,-1.820608,-2.364261,6.6154037,-4.435388,93.21536,51.845715,29.435589,30.832426,19.678883,22.883299,14.568155,17.73724,14.870833,12.397136,10.673183,8.887398,10.88951,-533.46094,-84.40897,-124.604065,-51.416996,-52.10212,-60.210594,-42.392464,-68.2691,-57.61438,-42.802612,-36.805435,-19.020523,-42.774143,-108.71413,189.12704,78.76601,111.60739,62.80787,47.841732,61.965782,38.914627,31.63797,34.791046,27.387619,41.045746,21.708786,1
00057.wav,0.0013376133,8.2453575e-17,0.20762067,0.6099071207430341,189.88910004214537,21.71754966126482,136.93693467412865,258.50251019256234,0.028389877,0.023056226,0.00044989315,0.13914484,57.10428614199299,11.528707453172496,0.6099071207430341,-357.41312,94.76907,-0.28636083,36.02931,7.0690107,-6.48851,2.0297465,-11.326765,-6.911425,-3.8407369,-7.171364,4.32581,-6.2884874,90.501144,53.238354,33.58841,29.018219,18.745134,21.15229,14.568283,16.61851,14.537462,13.644679,10.348923,8.743657,11.3217125,-583.70984,-90.08413,-118.54567,-43.938732,-58.605293,-73.79385,-38.10856,-67.304565,-50.345455,-48.393425,-35.68823,-22.354631,-50.64278,-139.7715,196.0881,91.78157,116.50118,50.63743,41.032055,53.499485,43.149643,31.618376,34.468544,21.094675,30.722893,22.544464,1
00100.wav,0.00026218628,2.821149e-19,0.061337665,0.19659442724458204,116.62707846071005,14.041253390044243,65.37654116941047,234.3251202788159,0.011304665,0.011591843,6.174323e-05,0.07406886,46.06716822821148,15.335903005736377,0.19659442724458204,-478.62027,108.98747,21.106833,33.069065,-11.703961,-19.72349,-16.343178,-6.9083467,-3.9375095,-9.215286,-3.1762075,2.9900262,-7.8423276,120.90632,76.433556,39.56359,37.056904,30.135746,20.008049,21.177881,21.628338,16.098484,15.984993,13.30969,11.549444,11.8875,-696.1457,-127.71944,-131.38193,-49.123093,-108.55011,-93.318985,-103.75121,-101.28659,-63.510605,-67.68289,-57.963707,-40.70828,-47.929455,-173.06285,253.41193,130.41876,148.77692,89.333694,49.631897,54.65497,69.38153,54.83784,48.682495,41.665817,43.675735,29.948341,0
00100.wav,0.0002457753,8.4703295e-22,0.06892746,0.19659442724458204,115.18009237462033,14.374666299550716,91.39443895545271,189.23491376948436,0.010689926,0.0114672985,5.3708154e-05,0.07143233,43.6291851694963,17.19133875789646,0.19659442724458204,-482.2686,96.61791,14.721423,31.296978,-8.438076,-18.437788,-14.937418,-6.910005,-4.022759,-6.0896215,-0.49981076,1.9833121,-8.324899,130.1827,76.43842,37.653397,38.497147,28.888014,19.60237,20.256525,19.763084,15.124947,13.874772,12.6596365,11.6400585,11.04125,-687.55725,-122.40997,-128.41815,-59.366768,-110.95386,-81.23059,-88.99959,-74.218445,-53.818184,-48.6276,-58.475967,-43.219933,-42.214363,-214.05914,269.72614,117.08656,162.61722,86.62039,35.77233,58.13494,68.30739,42.78784,43.70056,47.695538,37.740967,29.429203,0
00100.wav,0.00025479315,1.323489e-19,0.057815004,0.21826625386996903,115.28907286575158,9.850163287102006,96.82903510297565,165.6928815515041,0.011183889,0.011389125,5.8852165e-05,0.06550258,44.99500646360188,16.66809694726578,0.21826625386996903,-475.81723,101.35616,9.684815,37.2082,-11.937745,-17.308609,-14.894764,-9.2001,-2.0831025,-7.342586,0.23134941,0.20697652,-8.604657,141.10794,75.92327,40.242928,36.207348,27.937544,19.56086,21.783997,20.179716,14.889551,14.909105,14.568542,11.391217,11.776767,-726.7745,-95.73565,-99.658615,-62.25387,-96.842224,-99.26222,-92.58086,-74.37878,-61.54149,-76.79713,-44.6069,-44.00462,-49.460052,-130.71179,269.1996,133.74333,168.4566,76.28722,58.084656,63.57338,56.949608,46.069668,36.422386,37.92064,44.332096,24.606617,0
00100.wav,0.00023612427,7.6232965e-21,0.052625608,0.23684210526315788,118.36182139495175,31.311603317623174,69.66527506485906,291.8401325604369,0.01134391,0.010363464,6.6150766e-05,0.057451613,46.510475411754896,14.996005382178138,0.23684210526315788,-478.85333,105.65431,14.979296,41.502018,-9.674309,-17.406015,-17.321863,-8.981319,-3.1617627,-8.939853,-1.5373235,0.23607685,-7.765847,119.56419,78.75636,43.84209,39.973576,31.670172,21.318542,23.18062,23.494827,16.65814,14.853915,14.369606,12.1664505,12.073998,-715.86365,-117.90689,-107.70882,-57.578815,-100.89816,-95.99951,-91.71463,-87.49302,-55.82936,-56.164284,-54.657814,-44.43635,-48.544456,-229.24321,263.18018,124.34146,179.60477,74.39434,56.59156,65.293236,67.876335,55.29799,37.678177,39.780533,33.90692,29.414728,0
00055.wav,8.601682e-06,3.0493186e-20,0.004606614,0.41873065015479877,122.9123975465463,9.153310405205188,92.4563911828233,169.56576906952336,0.0022245846,0.0019111544,0.00011798893,0.012644856,35.074224322270354,10.524307796848527,0.41873065015479877,-622.349,111.22404,-13.318197,46.179085,0.08553274,24.168562,-7.876412,2.5748117,-9.403433,2.8391604,6.5200844,0.51590276,6.4104905,86.58253,56.450184,35.06751,40.012146,31.297327,29.376425,24.97239,17.94918,18.323158,15.074031,16.229609,11.260663,10.829322,-786.2932,-72.204216,-132.42142,-88.28232,-100.41567,-69.65633,-102.35214,-54.33658,-68.5036,-42.36671,-37.40264,-35.44774,-35.4077,-399.33414,244.99423,65.896065,164.06836,80.63283,112.1342,55.36586,51.184025,31.106094,49.13898,54.785667,37.980194,39.50657,1
00055.wav,1.1231444e-05,2.8005027e-18,0.0043028546,0.4086687306501548,123.8451981299151,18.650230479051217,65.0,176.56241769755178,0.0023534044,0.0023836312,0.00011941157,0.017307825,33.95646828550566,11.51902673132232,0.4086687306501548,-636.3281,105.44422,1.7222278,40.060585,10.906933,18.885633,-6.465747,0.7346949,-6.187663,2.664191,3.8406982,-0.6495056,6.045393,85.49807,50.479164,36.487217,34.336586,24.083414,24.1237,21.832104,19.102777,18.224419,15.117009,13.663557,10.778129,10.183213,-764.5077,-63.063583,-132.45029,-30.556726,-74.81882,-66.82463,-84.285645,-79.757095,-73.219864,-52.40515,-41.793617,-42.46862,-32.92819,-373.20053,225.52246,86.305756,157.28625,79.066055,101.82129,75.99176,38.63019,36.66812,46.937447,45.642845,37.50781,39.40972,1
